parameter,0.5,3.0,0.5,2.8,1.1,cemon,error,0.3578652755264537,cemon,overhead,4376,cemon_cost,1566.0184457037615,momon,error,0.12863249397381765,momon,overhead,116,momon_cost,14.921369300962848,curvature,error,0.10485084889929505,curvature,overhead,116,curvature_cost,12.162698472318226
parameter,0.5,3,0.5,2.8,3.8,cemon,error,0.3578652755264537,cemon,overhead,4376,cemon_cost,1566.0184457037615,momon,error,0.12863249397381765,momon,overhead,116,momon_cost,14.921369300962848,curvature,error,0.23120883174088047,curvature,overhead,116,curvature_cost,26.820224481942134
parameter,0.5,3.0,0.5,2.9,1.1,cemon,error,0.3578652755264537,cemon,overhead,4376,cemon_cost,1566.0184457037615,momon,error,0.12863249397381765,momon,overhead,116,momon_cost,14.921369300962848,curvature,error,0.10485084889929505,curvature,overhead,116,curvature_cost,12.162698472318226
parameter,0.5,3.0,0.5,3.0,1.1,cemon,error,0.3578652755264537,cemon,overhead,4376,cemon_cost,1566.0184457037615,momon,error,0.12863249397381765,momon,overhead,116,momon_cost,14.921369300962848,curvature,error,0.10485084889929505,curvature,overhead,116,curvature_cost,12.162698472318226
parameter,0.5,5,0.2,2.7,3.7,cemon,error,0.3578652755264537,cemon,overhead,4376,cemon_cost,1566.0184457037615,momon,error,0.12863249397381765,momon,overhead,116,momon_cost,14.921369300962848,curvature,error,0.1752778525369188,curvature,overhead,116,curvature_cost,20.33223089428258
parameter,0.5,5,0.3,2.6,3.8,cemon,error,0.3578652755264537,cemon,overhead,4376,cemon_cost,1566.0184457037615,momon,error,0.12863249397381765,momon,overhead,116,momon_cost,14.921369300962848,curvature,error,0.3294004698562278,curvature,overhead,116,curvature_cost,38.210454503322424
parameter,0.5,5.0,0.5,2.0,1.1,cemon,error,0.3578652755264537,cemon,overhead,4376,cemon_cost,1566.0184457037615,momon,error,0.12863249397381765,momon,overhead,116,momon_cost,14.921369300962848,curvature,error,0.10485084889929505,curvature,overhead,116,curvature_cost,12.162698472318226
parameter,0.5,5.0,0.5,2.1,1.1,cemon,error,0.3578652755264537,cemon,overhead,4376,cemon_cost,1566.0184457037615,momon,error,0.12863249397381765,momon,overhead,116,momon_cost,14.921369300962848,curvature,error,0.10485084889929505,curvature,overhead,116,curvature_cost,12.162698472318226
parameter,0.5,5,0.5,2.1,3.4,cemon,error,0.3578652755264537,cemon,overhead,4376,cemon_cost,1566.0184457037615,momon,error,0.12863249397381765,momon,overhead,116,momon_cost,14.921369300962848,curvature,error,0.31762680301699747,curvature,overhead,116,curvature_cost,36.844709149971706
parameter,0.5,5.0,0.5,2.2,1.1,cemon,error,0.3578652755264537,cemon,overhead,4376,cemon_cost,1566.0184457037615,momon,error,0.12863249397381765,momon,overhead,116,momon_cost,14.921369300962848,curvature,error,0.10485084889929505,curvature,overhead,116,curvature_cost,12.162698472318226
parameter,0.5,5.0,0.5,2.3,1.1,cemon,error,0.3578652755264537,cemon,overhead,4376,cemon_cost,1566.0184457037615,momon,error,0.12863249397381765,momon,overhead,116,momon_cost,14.921369300962848,curvature,error,0.10485084889929505,curvature,overhead,116,curvature_cost,12.162698472318226
parameter,0.5,5.0,0.5,2.4,1.1,cemon,error,0.3578652755264537,cemon,overhead,4376,cemon_cost,1566.0184457037615,momon,error,0.12863249397381765,momon,overhead,116,momon_cost,14.921369300962848,curvature,error,0.10485084889929505,curvature,overhead,116,curvature_cost,12.162698472318226
parameter,0.5,5.0,0.5,2.5,1.1,cemon,error,0.3578652755264537,cemon,overhead,4376,cemon_cost,1566.0184457037615,momon,error,0.12863249397381765,momon,overhead,116,momon_cost,14.921369300962848,curvature,error,0.10485084889929505,curvature,overhead,116,curvature_cost,12.162698472318226
parameter,0.5,5.0,0.5,2.6,1.1,cemon,error,0.3578652755264537,cemon,overhead,4376,cemon_cost,1566.0184457037615,momon,error,0.12863249397381765,momon,overhead,116,momon_cost,14.921369300962848,curvature,error,0.10485084889929505,curvature,overhead,116,curvature_cost,12.162698472318226
parameter,0.5,5.0,0.5,2.7,1.1,cemon,error,0.3578652755264537,cemon,overhead,4376,cemon_cost,1566.0184457037615,momon,error,0.12863249397381765,momon,overhead,116,momon_cost,14.921369300962848,curvature,error,0.10485084889929505,curvature,overhead,116,curvature_cost,12.162698472318226
parameter,0.5,5.0,0.5,2.8,1.1,cemon,error,0.3578652755264537,cemon,overhead,4376,cemon_cost,1566.0184457037615,momon,error,0.12863249397381765,momon,overhead,116,momon_cost,14.921369300962848,curvature,error,0.10485084889929505,curvature,overhead,116,curvature_cost,12.162698472318226
parameter,0.5,5.0,0.5,2.9,1.1,cemon,error,0.3578652755264537,cemon,overhead,4376,cemon_cost,1566.0184457037615,momon,error,0.12863249397381765,momon,overhead,116,momon_cost,14.921369300962848,curvature,error,0.10485084889929505,curvature,overhead,116,curvature_cost,12.162698472318226
parameter,0.5,5.0,0.5,3.0,1.1,cemon,error,0.3578652755264537,cemon,overhead,4376,cemon_cost,1566.0184457037615,momon,error,0.12863249397381765,momon,overhead,116,momon_cost,14.921369300962848,curvature,error,0.10485084889929505,curvature,overhead,116,curvature_cost,12.162698472318226
parameter,0.5,5,0.5,3.4,4.3,cemon,error,0.3578652755264537,cemon,overhead,4376,cemon_cost,1566.0184457037615,momon,error,0.12863249397381765,momon,overhead,116,momon_cost,14.921369300962848,curvature,error,0.28859312691293,curvature,overhead,116,curvature_cost,33.47680272189988
