../output/lbnl/lbl-internal.20041004-1303.port001.dump.anon-dir/stream-11/stream-11.pcap rmse


Curvature:
1096920228.810506, 54.0, 1.0, same, 1.0
1096920229.810506, 216.0, 1.0, same, 1.0
1096920230.810506, 216.0, 1.0, halfing polling, 2.0
1096920232.810506, 216.0, 2.0, halfing polling, 4.0
1096920236.810506, 216.0, 4.0, halfing polling, 5.0
1096920241.810506, 216.0, 5.0, halfing polling, 5.0
1096920246.810506, 216.0, 5.0, halfing polling, 5.0
1096920251.810506, 216.0, 5.0, halfing polling, 5.0
1096920256.810506, 216.0, 5.0, halfing polling, 5.0
1096920261.810506, 432.0, 5.0, halfing polling, 5.0
1096920266.810506, 648.0, 5.0, halfing polling, 5.0
1096920271.810506, 648.0, 5.0, halfing polling, 5.0
1096920276.810506, 864.0, 5.0, halfing polling, 5.0
1096920281.810506, 972.0, 5.0, halfing polling, 5.0
1096920286.810506, 972.0, 5.0, halfing polling, 5.0
1096920291.810506, 1188.0, 5.0, halfing polling, 5.0
1096920296.810506, 1188.0, 5.0, halfing polling, 5.0
1096920301.810506, 1512.0, 5.0, halfing polling, 5.0
1096920306.810506, 1728.0, 5.0, halfing polling, 5.0
1096920311.810506, 1728.0, 5.0, halfing polling, 5.0
1096920316.810506, 1728.0, 5.0, halfing polling, 5.0
1096920321.810506, 1728.0, 5.0, halfing polling, 5.0
1096920326.810506, 1728.0, 5.0, halfing polling, 5.0
1096920331.810506, 1728.0, 5.0, halfing polling, 5.0
1096920336.810506, 1728.0, 5.0, halfing polling, 5.0
1096920341.810506, 1728.0, 5.0, halfing polling, 5.0
1096920346.810506, 1728.0, 5.0, halfing polling, 5.0
1096920351.810506, 1728.0, 5.0, halfing polling, 5.0
1096920356.810506, 1728.0, 5.0, halfing polling, 5.0
1096920361.810506, 1728.0, 5.0, halfing polling, 5.0
Cemon:
1096920228.810506, 54.0, 1.0, same, 1.0
1096920229.810506, 216.0, 1.0, same, 1.0
1096920230.810506, 216.0, 1.0, same, 1.0
1096920231.810506, 216.0, 1.0, halfing polling, 2.0
1096920233.810506, 216.0, 2.0, halfing polling, 4.0
1096920237.810506, 216.0, 4.0, halfing polling, 5.0
1096920242.810506, 216.0, 5.0, halfing polling, 5.0
1096920247.810506, 216.0, 5.0, halfing polling, 5.0
1096920252.810506, 216.0, 5.0, halfing polling, 5.0
1096920257.810506, 216.0, 5.0, halfing polling, 5.0
1096920262.810506, 648.0, 5.0, double polling, 2.5
1096920265.310506, 648.0, 2.5, halfing polling, 5.0
1096920270.310506, 648.0, 5.0, halfing polling, 5.0
1096920275.310506, 648.0, 5.0, halfing polling, 5.0
1096920280.310506, 972.0, 5.0, halfing polling, 5.0
1096920285.310506, 972.0, 5.0, halfing polling, 5.0
1096920290.310506, 1188.0, 5.0, halfing polling, 5.0
1096920295.310506, 1188.0, 5.0, halfing polling, 5.0
