../output/lbnl/lbl-internal.20041004-1303.port001.dump.anon-dir/stream-0/stream-0.pcap rmse


Curvature:
1096920221.081591, 54.0, 1.0, same, 1.0
1096920222.081591, 4104.0, 1.0, same, 1.0
1096920223.081591, 7722.0, 1.0, halfing polling, 2.0
1096920225.081591, 14796.0, 2.0, halfing polling, 4.0
1096920229.081591, 28782.0, 4.0, halfing polling, 5.0
1096920234.081591, 40338.0, 5.0, halfing polling, 5.0
1096920239.081591, 54594.0, 5.0, halfing polling, 5.0
1096920244.081591, 70902.0, 5.0, halfing polling, 5.0
1096920249.081591, 84780.0, 5.0, halfing polling, 5.0
1096920254.081591, 104274.0, 5.0, halfing polling, 5.0
1096920259.081591, 121716.0, 5.0, halfing polling, 5.0
1096920264.081591, 134028.0, 5.0, halfing polling, 5.0
1096920269.081591, 151902.0, 5.0, halfing polling, 5.0
1096920274.081591, 168642.0, 5.0, halfing polling, 5.0
1096920279.081591, 188298.0, 5.0, halfing polling, 5.0
1096920284.081591, 202824.0, 5.0, halfing polling, 5.0
1096920289.081591, 219672.0, 5.0, halfing polling, 5.0
1096920294.081591, 238032.0, 5.0, halfing polling, 5.0
1096920299.081591, 254448.0, 5.0, halfing polling, 5.0
1096920304.081591, 270702.0, 5.0, halfing polling, 5.0
1096920309.081591, 280260.0, 5.0, halfing polling, 5.0
1096920314.081591, 300348.0, 5.0, halfing polling, 5.0
1096920319.081591, 316602.0, 5.0, halfing polling, 5.0
1096920324.081591, 332586.0, 5.0, halfing polling, 5.0
1096920329.081591, 350190.0, 5.0, halfing polling, 5.0
1096920334.081591, 364824.0, 5.0, halfing polling, 5.0
1096920339.081591, 383238.0, 5.0, halfing polling, 5.0
1096920344.081591, 398088.0, 5.0, halfing polling, 5.0
1096920349.081591, 411858.0, 5.0, halfing polling, 5.0
1096920354.081591, 428922.0, 5.0, halfing polling, 5.0
1096920359.081591, 443934.0, 5.0, halfing polling, 5.0
1096920364.081591, 461592.0, 5.0, halfing polling, 5.0
1096920369.081591, 473742.0, 5.0, halfing polling, 5.0
1096920374.081591, 493020.0, 5.0, halfing polling, 5.0
1096920379.081591, 509814.0, 5.0, halfing polling, 5.0
1096920384.081591, 523962.0, 5.0, halfing polling, 5.0
1096920389.081591, 541296.0, 5.0, halfing polling, 5.0
1096920394.081591, 552798.0, 5.0, halfing polling, 5.0
1096920399.081591, 571752.0, 5.0, halfing polling, 5.0
1096920404.081591, 586386.0, 5.0, halfing polling, 5.0
1096920409.081591, 596754.0, 5.0, halfing polling, 5.0
1096920414.081591, 614736.0, 5.0, halfing polling, 5.0
1096920419.081591, 629748.0, 5.0, halfing polling, 5.0
1096920424.081591, 649350.0, 5.0, halfing polling, 5.0
1096920429.081591, 664254.0, 5.0, halfing polling, 5.0
1096920434.081591, 681156.0, 5.0, halfing polling, 5.0
1096920439.081591, 696546.0, 5.0, halfing polling, 5.0
1096920444.081591, 710370.0, 5.0, halfing polling, 5.0
1096920449.081591, 729864.0, 5.0, halfing polling, 5.0
1096920454.081591, 747144.0, 5.0, halfing polling, 5.0
1096920459.081591, 763236.0, 5.0, halfing polling, 5.0
1096920464.081591, 778896.0, 5.0, halfing polling, 5.0
1096920469.081591, 791694.0, 5.0, halfing polling, 5.0
1096920474.081591, 807138.0, 5.0, halfing polling, 5.0
1096920479.081591, 826956.0, 5.0, halfing polling, 5.0
1096920484.081591, 843588.0, 5.0, halfing polling, 5.0
1096920489.081591, 857034.0, 5.0, halfing polling, 5.0
1096920494.081591, 872046.0, 5.0, halfing polling, 5.0
1096920499.081591, 889488.0, 5.0, halfing polling, 5.0
1096920504.081591, 906282.0, 5.0, halfing polling, 5.0
1096920509.081591, 920322.0, 5.0, halfing polling, 5.0
1096920514.081591, 937710.0, 5.0, halfing polling, 5.0
1096920519.081591, 951912.0, 5.0, halfing polling, 5.0
1096920524.081591, 969786.0, 5.0, halfing polling, 5.0
1096920529.081591, 984798.0, 5.0, halfing polling, 5.0
1096920534.081591, 997164.0, 5.0, halfing polling, 5.0
1096920539.081591, 1014714.0, 5.0, halfing polling, 5.0
1096920544.081591, 1029780.0, 5.0, halfing polling, 5.0
1096920549.081591, 1045332.0, 5.0, halfing polling, 5.0
1096920554.081591, 1064610.0, 5.0, halfing polling, 5.0
1096920559.081591, 1078866.0, 5.0, halfing polling, 5.0
1096920564.081591, 1096578.0, 5.0, halfing polling, 5.0
1096920569.081591, 1113318.0, 5.0, halfing polling, 5.0
1096920574.081591, 1125630.0, 5.0, halfing polling, 5.0
1096920579.081591, 1141020.0, 5.0, halfing polling, 5.0
1096920584.081591, 1153980.0, 5.0, halfing polling, 5.0
1096920589.081591, 1173798.0, 5.0, halfing polling, 5.0
1096920594.081591, 1190862.0, 5.0, halfing polling, 5.0
1096920599.081591, 1203498.0, 5.0, halfing polling, 5.0
1096920604.081591, 1220238.0, 5.0, halfing polling, 5.0
1096920609.081591, 1234440.0, 5.0, halfing polling, 5.0
1096920614.081591, 1252368.0, 5.0, halfing polling, 5.0
1096920619.081591, 1269054.0, 5.0, halfing polling, 5.0
1096920624.081591, 1283580.0, 5.0, halfing polling, 5.0
1096920629.081591, 1300374.0, 5.0, halfing polling, 5.0
1096920634.081591, 1315008.0, 5.0, halfing polling, 5.0
1096920639.081591, 1332072.0, 5.0, halfing polling, 5.0
1096920644.081591, 1347408.0, 5.0, halfing polling, 5.0
1096920649.081591, 1364580.0, 5.0, halfing polling, 5.0
1096920654.081591, 1381698.0, 5.0, halfing polling, 5.0
1096920659.081591, 1395576.0, 5.0, halfing polling, 5.0
1096920664.081591, 1409076.0, 5.0, halfing polling, 5.0
1096920669.081591, 1428084.0, 5.0, halfing polling, 5.0
1096920674.081591, 1445094.0, 5.0, halfing polling, 5.0
1096920679.081591, 1460052.0, 5.0, halfing polling, 5.0
1096920684.081591, 1475874.0, 5.0, halfing polling, 5.0
1096920689.081591, 1493964.0, 5.0, halfing polling, 5.0
1096920694.081591, 1509516.0, 5.0, halfing polling, 5.0
1096920699.081591, 1526904.0, 5.0, halfing polling, 5.0
1096920704.081591, 1543698.0, 5.0, halfing polling, 5.0
1096920709.081591, 1558116.0, 5.0, halfing polling, 5.0
1096920714.081591, 1574208.0, 5.0, halfing polling, 5.0
