../output/lbnl/lbl-internal.20041004-1303.port001.dump.anon-dir/stream-107/stream-107.pcap rmse


Curvature:
1096920449.714193, 54.0, 1.0, same, 1.0
1096920450.714193, 378.0, 1.0, same, 1.0
1096920451.714193, 378.0, 1.0, halfing polling, 2.0
1096920453.714193, 378.0, 2.0, halfing polling, 4.0
1096920457.714193, 378.0, 4.0, halfing polling, 5.0
1096920462.714193, 378.0, 5.0, halfing polling, 5.0
1096920467.714193, 378.0, 5.0, halfing polling, 5.0
1096920472.714193, 378.0, 5.0, halfing polling, 5.0
1096920477.714193, 378.0, 5.0, halfing polling, 5.0
1096920482.714193, 378.0, 5.0, halfing polling, 5.0
1096920487.714193, 378.0, 5.0, halfing polling, 5.0
1096920492.714193, 378.0, 5.0, halfing polling, 5.0
1096920497.714193, 378.0, 5.0, halfing polling, 5.0
1096920502.714193, 378.0, 5.0, halfing polling, 5.0
1096920507.714193, 378.0, 5.0, halfing polling, 5.0
1096920512.714193, 378.0, 5.0, halfing polling, 5.0
1096920517.714193, 378.0, 5.0, halfing polling, 5.0
1096920522.714193, 378.0, 5.0, halfing polling, 5.0
1096920527.714193, 594.0, 5.0, halfing polling, 5.0
Cemon:
1096920449.714193, 54.0, 1.0, same, 1.0
1096920450.714193, 378.0, 1.0, same, 1.0
1096920451.714193, 378.0, 1.0, same, 1.0
1096920452.714193, 378.0, 1.0, halfing polling, 2.0
1096920454.714193, 378.0, 2.0, halfing polling, 4.0
1096920458.714193, 378.0, 4.0, halfing polling, 5.0
1096920463.714193, 378.0, 5.0, halfing polling, 5.0
1096920468.714193, 378.0, 5.0, halfing polling, 5.0
1096920473.714193, 378.0, 5.0, halfing polling, 5.0
1096920478.714193, 378.0, 5.0, halfing polling, 5.0
1096920483.714193, 378.0, 5.0, halfing polling, 5.0
1096920488.714193, 378.0, 5.0, halfing polling, 5.0
1096920493.714193, 378.0, 5.0, halfing polling, 5.0
1096920498.714193, 378.0, 5.0, halfing polling, 5.0
1096920503.714193, 378.0, 5.0, halfing polling, 5.0
1096920508.714193, 378.0, 5.0, halfing polling, 5.0
1096920513.714193, 378.0, 5.0, halfing polling, 5.0
1096920518.714193, 378.0, 5.0, halfing polling, 5.0
1096920523.714193, 378.0, 5.0, halfing polling, 5.0

curvature polls
(1096920449.714193, array(54.))
(1096920450.714193, array(378.))
(1096920451.714193, array(378.))
(1096920453.714193, array(378.))
(1096920457.714193, array(378.))
(1096920462.714193, array(378.))
(1096920467.714193, array(378.))
(1096920472.714193, array(378.))
(1096920477.714193, array(378.))
(1096920482.714193, array(378.))
(1096920487.714193, array(378.))
(1096920492.714193, array(378.))
(1096920497.714193, array(378.))
(1096920502.714193, array(378.))
(1096920507.714193, array(378.))
(1096920512.714193, array(378.))
(1096920517.714193, array(378.))
(1096920522.714193, array(378.))
(1096920527.714193, array(594.))

cemon polls
(1096920449.714193, array(54.))
(1096920450.714193, array(378.))
(1096920451.714193, array(378.))
(1096920452.714193, array(378.))
(1096920454.714193, array(378.))
(1096920458.714193, array(378.))
(1096920463.714193, array(378.))
(1096920468.714193, array(378.))
(1096920473.714193, array(378.))
(1096920478.714193, array(378.))
(1096920483.714193, array(378.))
(1096920488.714193, array(378.))
(1096920493.714193, array(378.))
(1096920498.714193, array(378.))
(1096920503.714193, array(378.))
(1096920508.714193, array(378.))
(1096920513.714193, array(378.))
(1096920518.714193, array(378.))
(1096920523.714193, array(378.))


