poission0.1 rmse


Curvature:
1583992607.244964, 76.0, 1.0, same, 1.0
1583992608.244964, 1736.0, 1.0, same, 1.0
1583992609.244964, 1736.0, 1.0, halfing polling, 2.0
1583992611.244964, 1736.0, 2.0, halfing polling, 4.0
1583992615.244964, 81272.0, 4.0, tripling polling, 1.3333333333333333
1583992616.5782971, 702228.0, 1.3333333333333333, same_p, 1.3333333333333333
1583992617.9116304, 1236044.0, 1.3333333333333333, halfing polling, 2.6666666666666665
1583992620.5782971, 2486524.0, 2.6666666666666665, tripling polling, 0.8888888888888888
1583992621.467186, 2934120.0, 0.8888888888888888, same_p, 0.8888888888888888
1583992622.3560748, 3327272.0, 0.8888888888888888, halfing polling, 1.7777777777777777
1583992624.1338525, 4096608.0, 1.7777777777777777, tripling polling, 0.5925925925925926
1583992624.726445, 4393380.0, 0.5925925925925926, same_p, 0.5925925925925926
1583992625.3190374, 4657060.0, 0.5925925925925926, halfing polling, 1.1851851851851851
1583992626.5042226, 5152698.0, 1.1851851851851851, tripling polling, 0.5
1583992627.0042226, 5356722.0, 0.5, same_p, 0.5
1583992627.5042226, 5554276.0, 0.5, halfing polling, 1.0
1583992628.5042226, 6010622.0, 1.0, tripling polling, 0.5
1583992629.0042226, 6217922.0, 0.5, same_p, 0.5
1583992629.5042226, 6442612.0, 0.5, halfing polling, 1.0
1583992630.5042226, 6844446.0, 1.0, tripling polling, 0.5
1583992631.0042226, 7032702.0, 0.5, same_p, 0.5
1583992631.5042226, 7162464.0, 0.5, halfing polling, 1.0
1583992632.5042226, 7674060.0, 1.0, tripling polling, 0.5
1583992633.0042226, 7966036.0, 0.5, same_p, 0.5
1583992633.5042226, 8179380.0, 0.5, halfing polling, 1.0
1583992634.5042226, 8616002.0, 1.0, tripling polling, 0.5
1583992635.0042226, 8902732.0, 0.5, same_p, 0.5
1583992635.5042226, 9114750.0, 0.5, halfing polling, 1.0
1583992636.5042226, 9719486.0, 1.0, tripling polling, 0.5
1583992637.0042226, 9921102.0, 0.5, same_p, 0.5
1583992637.5042226, 10295386.0, 0.5, halfing polling, 1.0
1583992638.5042226, 10774738.0, 1.0, tripling polling, 0.5
1583992639.0042226, 11103234.0, 0.5, same_p, 0.5
1583992639.5042226, 11307942.0, 0.5, halfing polling, 1.0
1583992640.5042226, 11789338.0, 1.0, tripling polling, 0.5
1583992641.0042226, 12006810.0, 0.5, same_p, 0.5
1583992641.5042226, 12206138.0, 0.5, halfing polling, 1.0
1583992642.5042226, 12710774.0, 1.0, tripling polling, 0.5
1583992643.0042226, 12971786.0, 0.5, same_p, 0.5
1583992643.5042226, 13193884.0, 0.5, halfing polling, 1.0
1583992644.5042226, 13652952.0, 1.0, tripling polling, 0.5
1583992645.0042226, 13891638.0, 0.5, same_p, 0.5
1583992645.5042226, 14092764.0, 0.5, halfing polling, 1.0
1583992646.5042226, 14600560.0, 1.0, tripling polling, 0.5
1583992647.0042226, 14813738.0, 0.5, same_p, 0.5
1583992647.5042226, 15134236.0, 0.5, halfing polling, 1.0
1583992648.5042226, 15704450.0, 1.0, tripling polling, 0.5
1583992649.0042226, 15932566.0, 0.5, same_p, 0.5
1583992649.5042226, 16132424.0, 0.5, halfing polling, 1.0
1583992650.5042226, 16605792.0, 1.0, tripling polling, 0.5
1583992651.0042226, 16855190.0, 0.5, same_p, 0.5
1583992651.5042226, 17086476.0, 0.5, halfing polling, 1.0
1583992652.5042226, 17553096.0, 1.0, tripling polling, 0.5
1583992653.0042226, 17836074.0, 0.5, same_p, 0.5
1583992653.5042226, 18104194.0, 0.5, halfing polling, 1.0
1583992654.5042226, 18522636.0, 1.0, tripling polling, 0.5
1583992655.0042226, 18711718.0, 0.5, same_p, 0.5
1583992655.5042226, 18961018.0, 0.5, halfing polling, 1.0
1583992656.5042226, 19388636.0, 1.0, tripling polling, 0.5
1583992657.0042226, 19608006.0, 0.5, same_p, 0.5
1583992657.5042226, 19799826.0, 0.5, halfing polling, 1.0
1583992658.5042226, 20239878.0, 1.0, tripling polling, 0.5
1583992659.0042226, 20522024.0, 0.5, same_p, 0.5
1583992659.5042226, 20818044.0, 0.5, halfing polling, 1.0
1583992660.5042226, 21229996.0, 1.0, tripling polling, 0.5
1583992661.0042226, 21465618.0, 0.5, same_p, 0.5
1583992661.5042226, 21635106.0, 0.5, halfing polling, 1.0
1583992662.5042226, 22070144.0, 1.0, tripling polling, 0.5
1583992663.0042226, 22228168.0, 0.5, same_p, 0.5
1583992663.5042226, 22396048.0, 0.5, halfing polling, 1.0
1583992664.5042226, 22864552.0, 1.0, tripling polling, 0.5
1583992665.0042226, 23131776.0, 0.5, same_p, 0.5
1583992665.5042226, 23364186.0, 0.5, halfing polling, 1.0
1583992666.5042226, 23841842.0, 1.0, tripling polling, 0.5
1583992667.0042226, 24073614.0, 0.5, same_p, 0.5
1583992667.5042226, 24333438.0, 0.5, halfing polling, 1.0
1583992668.5042226, 24785628.0, 1.0, tripling polling, 0.5
1583992669.0042226, 24992010.0, 0.5, same_p, 0.5
1583992669.5042226, 25183042.0, 0.5, halfing polling, 1.0
1583992670.5042226, 25662466.0, 1.0, tripling polling, 0.5
1583992671.0042226, 25890354.0, 0.5, same_p, 0.5
1583992671.5042226, 26122724.0, 0.5, halfing polling, 1.0
1583992672.5042226, 26467714.0, 1.0, tripling polling, 0.5
1583992673.0042226, 26697098.0, 0.5, same_p, 0.5
1583992673.5042226, 26946300.0, 0.5, halfing polling, 1.0
1583992674.5042226, 27353414.0, 1.0, tripling polling, 0.5
1583992675.0042226, 27575642.0, 0.5, same_p, 0.5
1583992675.5042226, 27866550.0, 0.5, halfing polling, 1.0
1583992676.5042226, 28348604.0, 1.0, tripling polling, 0.5
1583992677.0042226, 28612846.0, 0.5, same_p, 0.5
1583992677.5042226, 28812398.0, 0.5, halfing polling, 1.0
1583992678.5042226, 29153068.0, 1.0, tripling polling, 0.5
1583992679.0042226, 29447920.0, 0.5, same_p, 0.5
1583992679.5042226, 29697122.0, 0.5, halfing polling, 1.0
1583992680.5042226, 30234314.0, 1.0, tripling polling, 0.5
1583992681.0042226, 30427034.0, 0.5, same_p, 0.5
1583992681.5042226, 30677474.0, 0.5, halfing polling, 1.0
1583992682.5042226, 31217802.0, 1.0, tripling polling, 0.5
1583992683.0042226, 31443999.0, 0.5, same_p, 0.5
1583992683.5042226, 31658384.0, 0.5, halfing polling, 1.0
1583992684.5042226, 32142110.0, 1.0, tripling polling, 0.5
1583992685.0042226, 32304788.0, 0.5, same_p, 0.5
1583992685.5042226, 32571504.0, 0.5, halfing polling, 1.0
1583992686.5042226, 32987160.0, 1.0, tripling polling, 0.5
1583992687.0042226, 33235726.0, 0.5, same_p, 0.5
1583992687.5042226, 33388980.0, 0.5, halfing polling, 1.0
1583992688.5042226, 33888914.0, 1.0, tripling polling, 0.5
1583992689.0042226, 34091532.0, 0.5, same_p, 0.5
1583992689.5042226, 34333208.0, 0.5, halfing polling, 1.0
1583992690.5042226, 34748056.0, 1.0, tripling polling, 0.5
1583992691.0042226, 34948571.0, 0.5, same_p, 0.5
1583992691.5042226, 35126856.0, 0.5, halfing polling, 1.0
1583992692.5042226, 35626026.0, 1.0, tripling polling, 0.5
1583992693.0042226, 35837456.0, 0.5, same_p, 0.5
1583992693.5042226, 36025610.0, 0.5, halfing polling, 1.0
1583992694.5042226, 36540234.0, 1.0, tripling polling, 0.5
1583992695.0042226, 36774196.0, 0.5, same_p, 0.5
1583992695.5042226, 36979122.0, 0.5, halfing polling, 1.0
1583992696.5042226, 37351446.0, 1.0, tripling polling, 0.5
1583992697.0042226, 37541728.0, 0.5, same_p, 0.5
1583992697.5042226, 37842880.0, 0.5, halfing polling, 1.0
1583992698.5042226, 38373820.0, 1.0, tripling polling, 0.5
1583992699.0042226, 38611468.0, 0.5, same_p, 0.5
1583992699.5042226, 38862642.0, 0.5, halfing polling, 1.0
1583992700.5042226, 39390710.0, 1.0, tripling polling, 0.5
1583992701.0042226, 39587862.0, 0.5, same_p, 0.5
1583992701.5042226, 39787308.0, 0.5, halfing polling, 1.0
1583992702.5042226, 40129100.0, 1.0, tripling polling, 0.5
1583992703.0042226, 40286292.0, 0.5, same_p, 0.5
1583992703.5042226, 40477400.0, 0.5, halfing polling, 1.0
1583992704.5042226, 40993456.0, 1.0, tripling polling, 0.5
1583992705.0042226, 41236458.0, 0.5, same_p, 0.5
1583992705.5042226, 41442324.0, 0.5, halfing polling, 1.0
1583992706.5042226, 41842232.0, 1.0, tripling polling, 0.5
1583992707.0042226, 42104098.0, 0.5, same_p, 0.5
1583992707.5042226, 42317778.0, 0.5, halfing polling, 1.0
1583992708.5042226, 42819830.0, 1.0, tripling polling, 0.5
1583992709.0042226, 43024264.0, 0.5, same_p, 0.5
1583992709.5042226, 43226566.0, 0.5, halfing polling, 1.0
1583992710.5042226, 43637358.0, 1.0, tripling polling, 0.5
1583992711.0042226, 43834680.0, 0.5, same_p, 0.5
1583992711.5042226, 44093762.0, 0.5, halfing polling, 1.0
1583992712.5042226, 44528152.0, 1.0, tripling polling, 0.5
1583992713.0042226, 44675944.0, 0.5, same_p, 0.5
1583992713.5042226, 44867658.0, 0.5, halfing polling, 1.0
1583992714.5042226, 45345210.0, 1.0, tripling polling, 0.5
1583992715.0042226, 45570106.0, 0.5, same_p, 0.5
1583992715.5042226, 45798092.0, 0.5, halfing polling, 1.0
1583992716.5042226, 46219718.0, 1.0, tripling polling, 0.5
1583992717.0042226, 46421002.0, 0.5, same_p, 0.5
1583992717.5042226, 46698120.0, 0.5, halfing polling, 1.0
1583992718.5042226, 47146818.0, 1.0, tripling polling, 0.5
1583992719.0042226, 47337588.0, 0.5, same_p, 0.5
1583992719.5042226, 47612064.0, 0.5, halfing polling, 1.0
1583992720.5042226, 48015656.0, 1.0, tripling polling, 0.5
1583992721.0042226, 48272902.0, 0.5, same_p, 0.5
1583992721.5042226, 48570366.0, 0.5, halfing polling, 1.0
1583992722.5042226, 48963896.0, 1.0, tripling polling, 0.5
1583992723.0042226, 49235900.0, 0.5, same_p, 0.5
1583992723.5042226, 49429186.0, 0.5, halfing polling, 1.0
1583992724.5042226, 49911498.0, 1.0, tripling polling, 0.5
1583992725.0042226, 50197068.0, 0.5, same_p, 0.5
1583992725.5042226, 50338310.0, 0.5, halfing polling, 1.0
1583992726.5042226, 50771564.0, 1.0, tripling polling, 0.5
1583992727.0042226, 51040298.0, 0.5, same_p, 0.5
1583992727.5042226, 51256236.0, 0.5, halfing polling, 1.0
1583992728.5042226, 51726208.0, 1.0, tripling polling, 0.5
1583992729.0042226, 51922266.0, 0.5, same_p, 0.5
1583992729.5042226, 52119128.0, 0.5, halfing polling, 1.0
1583992730.5042226, 52515672.0, 1.0, halfing polling, 2.0
1583992732.5042226, 53281844.0, 2.0, tripling polling, 0.6666666666666666
1583992733.1708894, 53523342.0, 0.6666666666666666, same_p, 0.6666666666666666
1583992733.8375561, 53855952.0, 0.6666666666666666, halfing polling, 1.3333333333333333
1583992735.1708894, 54446950.0, 1.3333333333333333, tripling polling, 0.5
1583992735.6708894, 54643260.0, 0.5, same_p, 0.5
1583992736.1708894, 54812570.0, 0.5, halfing polling, 1.0
1583992737.1708894, 55250328.0, 1.0, tripling polling, 0.5
1583992737.6708894, 55483982.0, 0.5, same_p, 0.5
1583992738.1708894, 55620704.0, 0.5, halfing polling, 1.0
1583992739.1708894, 56120762.0, 1.0, tripling polling, 0.5
1583992739.6708894, 56346292.0, 0.5, same_p, 0.5
1583992740.1708894, 56557342.0, 0.5, halfing polling, 1.0
1583992741.1708894, 56975102.0, 1.0, tripling polling, 0.5
1583992741.6708894, 57154860.0, 0.5, same_p, 0.5
1583992742.1708894, 57316362.0, 0.5, halfing polling, 1.0
1583992743.1708894, 57657618.0, 1.0, tripling polling, 0.5
1583992743.6708894, 57944102.0, 0.5, same_p, 0.5
1583992744.1708894, 58189164.0, 0.5, halfing polling, 1.0
1583992745.1708894, 58651268.0, 1.0, tripling polling, 0.5
1583992745.6708894, 58868420.0, 0.5, same_p, 0.5
1583992746.1708894, 59144114.0, 0.5, halfing polling, 1.0
1583992747.1708894, 59659932.0, 1.0, tripling polling, 0.5
1583992747.6708894, 59838660.0, 0.5, same_p, 0.5
1583992748.1708894, 60057888.0, 0.5, halfing polling, 1.0
1583992749.1708894, 60410150.0, 1.0, tripling polling, 0.5
1583992749.6708894, 60594756.0, 0.5, same_p, 0.5
1583992750.1708894, 60807938.0, 0.5, halfing polling, 1.0
1583992751.1708894, 61288314.0, 1.0, tripling polling, 0.5
1583992751.6708894, 61561736.0, 0.5, same_p, 0.5
1583992752.1708894, 61839890.0, 0.5, halfing polling, 1.0
1583992753.1708894, 62312634.0, 1.0, tripling polling, 0.5
1583992753.6708894, 62533860.0, 0.5, same_p, 0.5
1583992754.1708894, 62652018.0, 0.5, halfing polling, 1.0
1583992755.1708894, 63106504.0, 1.0, tripling polling, 0.5
1583992755.6708894, 63301048.0, 0.5, same_p, 0.5
1583992756.1708894, 63484030.0, 0.5, halfing polling, 1.0
1583992757.1708894, 63942044.0, 1.0, tripling polling, 0.5
1583992757.6708894, 64135949.0, 0.5, same_p, 0.5
1583992758.1708894, 64348590.0, 0.5, halfing polling, 1.0
1583992759.1708894, 64828074.0, 1.0, tripling polling, 0.5
1583992759.6708894, 65014800.0, 0.5, same_p, 0.5
1583992760.1708894, 65319580.0, 0.5, halfing polling, 1.0
1583992761.1708894, 65755016.0, 1.0, tripling polling, 0.5
1583992761.6708894, 65984356.0, 0.5, same_p, 0.5
1583992762.1708894, 66249068.0, 0.5, halfing polling, 1.0
1583992763.1708894, 66653180.0, 1.0, tripling polling, 0.5
1583992763.6708894, 66896282.0, 0.5, same_p, 0.5
1583992764.1708894, 67056596.0, 0.5, halfing polling, 1.0
1583992765.1708894, 67595548.0, 1.0, tripling polling, 0.5
1583992765.6708894, 67819440.0, 0.5, same_p, 0.5
1583992766.1708894, 68013094.0, 0.5, halfing polling, 1.0
1583992767.1708894, 68489502.0, 1.0, tripling polling, 0.5
1583992767.6708894, 68704476.0, 0.5, same_p, 0.5
1583992768.1708894, 69013628.0, 0.5, halfing polling, 1.0
1583992769.1708894, 69506548.0, 1.0, tripling polling, 0.5
1583992769.6708894, 69691644.0, 0.5, same_p, 0.5
1583992770.1708894, 69938766.0, 0.5, halfing polling, 1.0
1583992771.1708894, 70285226.0, 1.0, tripling polling, 0.5
1583992771.6708894, 70566002.0, 0.5, same_p, 0.5
1583992772.1708894, 70805718.0, 0.5, halfing polling, 1.0
1583992773.1708894, 71287250.0, 1.0, halfing polling, 2.0
1583992775.1708894, 72071228.0, 2.0, tripling polling, 0.6666666666666666
1583992775.8375561, 72391560.0, 0.6666666666666666, same_p, 0.6666666666666666
1583992776.5042229, 72727296.0, 0.6666666666666666, halfing polling, 1.3333333333333333
1583992777.8375561, 73353288.0, 1.3333333333333333, tripling polling, 0.5
1583992778.3375561, 73554560.0, 0.5, same_p, 0.5
1583992778.8375561, 73815846.0, 0.5, halfing polling, 1.0
1583992779.8375561, 74280681.0, 1.0, tripling polling, 0.5
1583992780.3375561, 74562198.0, 0.5, same_p, 0.5
1583992780.8375561, 74814884.0, 0.5, halfing polling, 1.0
1583992781.8375561, 75192002.0, 1.0, tripling polling, 0.5
1583992782.3375561, 75347822.0, 0.5, same_p, 0.5
1583992782.8375561, 75616584.0, 0.5, halfing polling, 1.0
1583992783.8375561, 76051042.0, 1.0, tripling polling, 0.5
1583992784.3375561, 76217258.0, 0.5, same_p, 0.5
1583992784.8375561, 76444932.0, 0.5, halfing polling, 1.0
1583992785.8375561, 76976070.0, 1.0, tripling polling, 0.5
1583992786.3375561, 77191772.0, 0.5, same_p, 0.5
1583992786.8375561, 77463994.0, 0.5, halfing polling, 1.0
1583992787.8375561, 77997943.0, 1.0, tripling polling, 0.5
1583992788.3375561, 78157342.0, 0.5, same_p, 0.5
1583992788.8375561, 78345098.0, 0.5, halfing polling, 1.0
1583992789.8375561, 78804758.0, 1.0, tripling polling, 0.5
1583992790.3375561, 79050288.0, 0.5, same_p, 0.5
1583992790.8375561, 79301222.0, 0.5, halfing polling, 1.0
1583992791.8375561, 79745228.0, 1.0, tripling polling, 0.5
1583992792.3375561, 79937000.0, 0.5, same_p, 0.5
1583992792.8375561, 80221516.0, 0.5, halfing polling, 1.0
1583992793.8375561, 80623556.0, 1.0, tripling polling, 0.5
1583992794.3375561, 80850006.0, 0.5, same_p, 0.5
1583992794.8375561, 81090200.0, 0.5, halfing polling, 1.0
1583992795.8375561, 81517184.0, 1.0, tripling polling, 0.5
1583992796.3375561, 81754954.0, 0.5, same_p, 0.5
1583992796.8375561, 81989618.0, 0.5, halfing polling, 1.0
1583992797.8375561, 82549686.0, 1.0, tripling polling, 0.5
1583992798.3375561, 82728314.0, 0.5, same_p, 0.5
1583992798.8375561, 83028196.0, 0.5, halfing polling, 1.0
1583992799.8375561, 83454038.0, 1.0, tripling polling, 0.5
1583992800.3375561, 83672512.0, 0.5, same_p, 0.5
1583992800.8375561, 83860230.0, 0.5, halfing polling, 1.0
1583992801.8375561, 84278278.0, 1.0, tripling polling, 0.5
1583992802.3375561, 84528252.0, 0.5, same_p, 0.5
1583992802.8375561, 84765240.0, 0.5, halfing polling, 1.0
1583992803.8375561, 85268090.0, 1.0, tripling polling, 0.5
1583992804.3375561, 85547602.0, 0.5, same_p, 0.5
1583992804.8375561, 85792980.0, 0.5, halfing polling, 1.0
1583992805.8375561, 86371640.0, 1.0, tripling polling, 0.5
1583992806.3375561, 86560166.0, 0.5, same_p, 0.5
1583992806.8375561, 86746122.0, 0.5, halfing polling, 1.0
1583992807.8375561, 87195208.0, 1.0, tripling polling, 0.5
1583992808.3375561, 87431880.0, 0.5, same_p, 0.5
1583992808.8375561, 87651434.0, 0.5, halfing polling, 1.0
1583992809.8375561, 88031796.0, 1.0, tripling polling, 0.5
1583992810.3375561, 88260896.0, 0.5, same_p, 0.5
1583992810.8375561, 88493400.0, 0.5, halfing polling, 1.0
1583992811.8375561, 88838686.0, 1.0, tripling polling, 0.5
1583992812.3375561, 89041540.0, 0.5, same_p, 0.5
1583992812.8375561, 89156344.0, 0.5, halfing polling, 1.0
1583992813.8375561, 89607808.0, 1.0, tripling polling, 0.5
1583992814.3375561, 89819506.0, 0.5, same_p, 0.5
1583992814.8375561, 90031952.0, 0.5, halfing polling, 1.0
1583992815.8375561, 90521828.0, 1.0, tripling polling, 0.5
1583992816.3375561, 90759210.0, 0.5, same_p, 0.5
1583992816.8375561, 91033708.0, 0.5, halfing polling, 1.0
1583992817.8375561, 91546574.0, 1.0, tripling polling, 0.5
1583992818.3375561, 91744206.0, 0.5, same_p, 0.5
1583992818.8375561, 91960279.0, 0.5, halfing polling, 1.0
1583992819.8375561, 92359132.0, 1.0, tripling polling, 0.5
1583992820.3375561, 92587048.0, 0.5, same_p, 0.5
1583992820.8375561, 92810142.0, 0.5, halfing polling, 1.0
1583992821.8375561, 93306076.0, 1.0, tripling polling, 0.5
1583992822.3375561, 93527672.0, 0.5, same_p, 0.5
1583992822.8375561, 93801312.0, 0.5, halfing polling, 1.0
1583992823.8375561, 94319048.0, 1.0, tripling polling, 0.5
1583992824.3375561, 94595476.0, 0.5, same_p, 0.5
1583992824.8375561, 94830044.0, 0.5, halfing polling, 1.0
1583992825.8375561, 95308096.0, 1.0, tripling polling, 0.5
1583992826.3375561, 95512722.0, 0.5, same_p, 0.5
1583992826.8375561, 95721900.0, 0.5, halfing polling, 1.0
1583992827.8375561, 96071226.0, 1.0, tripling polling, 0.5
1583992828.3375561, 96259988.0, 0.5, same_p, 0.5
1583992828.8375561, 96498708.0, 0.5, halfing polling, 1.0
1583992829.8375561, 97024624.0, 1.0, tripling polling, 0.5
1583992830.3375561, 97292172.0, 0.5, same_p, 0.5
1583992830.8375561, 97514846.0, 0.5, halfing polling, 1.0
1583992831.8375561, 97928154.0, 1.0, tripling polling, 0.5
